"Name","datamodule.dataset.dataset_name","module.network.model.restrict_logits","module.network.model_name","tags","_wandb","module.network.model.pooling","test/MultilabelAUROC","test/cmAP5"
"module.network.model_name: surfperch","NBP","false","surfperch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""surfperch"",""rs110725""]","","","0.7923580408096313","0.35618239641189575"
"module.network.model_name: surfperch","HSN","false","surfperch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""surfperch"",""rs110725""]","","","0.8191732168197632","0.3271360993385315"
"module.network.model_name: biolingual","UHH","","biolingual","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""biolingual"",""rs110725""]","","attentive","0.7989283800125122","0.2327018827199936"
"module.network.model_name: surfperch","PER","false","surfperch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""surfperch"",""rs110725""]","","","0.6573673486709595","0.08984456211328506"
"module.network.model_name: perch","SNE","false","perch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""perch"",""rs110725""]","","","0.8400390148162842","0.311295747756958"
"module.network.model_name: perch","SSW","false","perch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""perch"",""rs110725""]","","","0.9284873604774476","0.32809874415397644"
"module.network.model_name: perch","NBP","false","perch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""perch"",""rs110725""]","","","0.9259645342826844","0.6490446329116821"
"module.network.model_name: perch","HSN","false","perch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""perch"",""rs110725""]","","","0.9146374464035034","0.4963755905628204"
"module.network.model_name: perch","UHH","false","perch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""perch"",""rs110725""]","","","0.7494372725486755","0.23639699816703796"
"module.network.model_name: perch","NES","false","perch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""perch"",""rs110725""]","","","0.9166479110717772","0.38210469484329224"
"module.network.model_name: biolingual","NES","","biolingual","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""biolingual"",""rs110725""]","","attentive","0.8755620121955872","0.29367363452911377"
"module.network.model_name: perch","POW","false","perch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""perch"",""rs110725""]","","","0.8511320352554321","0.3575930595397949"
"module.network.model_name: perch","PER","false","perch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""perch"",""rs110725""]","","","0.7216949462890625","0.1950167566537857"
"module.network.model_name: BEATs_NatureLM","NBP","","BEATs_NatureLM","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs_NatureLM"",""rs110725""]","","attentive","0.9023544788360596","0.6190058588981628"
"module.network.model_name: BEATs_NatureLM","HSN","","BEATs_NatureLM","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs_NatureLM"",""rs110725""]","","attentive","0.8397672772407532","0.4658508002758026"
"module.network.model_name: BEATs_NatureLM","UHH","","BEATs_NatureLM","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs_NatureLM"",""rs110725""]","","attentive","0.8074328303337097","0.26759326457977295"
"module.network.model_name: biolingual","POW","","biolingual","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""biolingual"",""rs110725""]","","attentive","0.7712799906730652","0.31704995036125183"
"module.network.model_name: BEATs_NatureLM","NES","","BEATs_NatureLM","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs_NatureLM"",""rs110725""]","","attentive","0.894290566444397","0.3590596616268158"
"module.network.model_name: BEATs_NatureLM","POW","","BEATs_NatureLM","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs_NatureLM"",""rs110725""]","","attentive","0.8295955657958984","0.385840505361557"
"module.network.model_name: biolingual","PER","","biolingual","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""biolingual"",""rs110725""]","","attentive","0.6837957501411438","0.15035058557987213"
"module.network.model_name: BEATs_NatureLM","PER","","BEATs_NatureLM","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs_NatureLM"",""rs110725""]","","attentive","0.7221553921699524","0.21236473321914673"
"module.network.model_name: BEATs","NES","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs"",""rs110725""]","","attentive","0.8700547814369202","0.240035280585289"
"module.network.model_name: BEATs","POW","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs"",""rs110725""]","","attentive","0.7686864733695984","0.25780293345451355"
"module.network.model_name: BEATs","PER","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs"",""rs110725""]","","attentive","0.7090478539466858","0.14890821278095245"
"module.network.model_name: audio_mae","NBP","","audio_mae","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""audio_mae"",""rs110725""]","","attentive","0.8343580961227417","0.43970873951911926"
"module.network.model_name: audio_mae","HSN","","audio_mae","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""audio_mae"",""rs110725""]","","attentive","0.8375691175460815","0.28539738059043884"
"module.network.model_name: audio_mae","UHH","","audio_mae","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""audio_mae"",""rs110725""]","","attentive","0.8257271647453308","0.20451143383979797"
"module.network.model_name: audio_mae","NES","","audio_mae","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""audio_mae"",""rs110725""]","","attentive","0.8632774949073792","0.252362996339798"
"module.network.model_name: audio_mae","POW","","audio_mae","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""audio_mae"",""rs110725""]","","attentive","0.7657877206802368","0.2706732749938965"
"module.network.model_name: audio_mae","PER","","audio_mae","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""audio_mae"",""rs110725""]","","attentive","0.691958487033844","0.13877548277378082"
"module.network.model_name: BEATs","SNE","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""BEATs"",""rs110725""]","","","0.7343889474868774","0.11371829360723495"
"module.network.model_name: eat_ssl","SNE","","eat_ssl","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""eat_ssl"",""rs110725""]","","just_cls","0.7066017985343933","0.12164409458637238"
"module.network.model_name: eat_ssl","SSW","","eat_ssl","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""eat_ssl"",""rs110725""]","","just_cls","0.7761525511741638","0.0863097533583641"
"module.network.model_name: BEATs","NBP","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""BEATs"",""rs110725""]","","","0.7530325651168823","0.2363593876361847"
"module.network.model_name: eat_ssl","NBP","","eat_ssl","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""eat_ssl"",""rs110725""]","","just_cls","0.805435061454773","0.31794607639312744"
"module.network.model_name: BEATs","HSN","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""BEATs"",""rs110725""]","","","0.7516595125198364","0.13395525515079498"
"module.network.model_name: BEATs","UHH","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""BEATs"",""rs110725""]","","","0.6898596286773682","0.09893055260181428"
"module.network.model_name: eat_ssl","HSN","","eat_ssl","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""eat_ssl"",""rs110725""]","","just_cls","0.6769598126411438","0.16501840949058533"
"module.network.model_name: eat_ssl","UHH","","eat_ssl","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""eat_ssl"",""rs110725""]","","just_cls","0.6535831093788147","0.10286211967468262"
"module.network.model_name: BEATs","NES","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""BEATs"",""rs110725""]","","","0.771908700466156","0.08189831674098969"
"module.network.model_name: eat_ssl","NES","","eat_ssl","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""eat_ssl"",""rs110725""]","","just_cls","0.7944899201393127","0.12898404896259308"
"module.network.model_name: eat_ssl","POW","","eat_ssl","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""eat_ssl"",""rs110725""]","","just_cls","0.694538950920105","0.1838807314634323"
"module.network.model_name: BEATs","POW","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""BEATs"",""rs110725""]","","","0.6666858196258545","0.14485818147659302"
"module.network.model_name: BEATs","PER","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""BEATs"",""rs110725""]","","","0.6203634142875671","0.05791226029396057"
"module.network.model_name: eat_ssl","PER","","eat_ssl","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""eat_ssl"",""rs110725""]","","just_cls","0.6430757641792297","0.07550207525491714"
"module.network.model_name: convnext_bs","SNE","","convnext_bs","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""convnext_bs"",""rs110725""]","","default","0.8533980250358582","0.32248425483703613"
"module.network.model_name: convnext_bs","SSW","","convnext_bs","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""convnext_bs"",""rs110725""]","","default","0.9250418543815612","0.398098349571228"
"module.network.model_name: convnext_bs","NBP","","convnext_bs","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""convnext_bs"",""rs110725""]","","default","0.922702968120575","0.6591715216636658"
"module.network.model_name: convnext_bs","HSN","","convnext_bs","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""convnext_bs"",""rs110725""]","","default","0.9060885310173036","0.5274938344955444"
"module.network.model_name: convnext_bs","UHH","","convnext_bs","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""convnext_bs"",""rs110725""]","","default","0.780612587928772","0.2670038342475891"
"module.network.model_name: convnext_bs","NES","","convnext_bs","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""convnext_bs"",""rs110725""]","","default","0.8864191770553589","0.363179475069046"
"module.network.model_name: convnext_bs","POW","","convnext_bs","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""convnext_bs"",""rs110725""]","","default","0.8367913961410522","0.38692426681518555"
"module.network.model_name: convnext_bs","PER","","convnext_bs","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""convnext_bs"",""rs110725""]","","default","0.7242094278335571","0.19829325377941132"
"module.network.model_name: BEATs_NatureLM","SNE","","BEATs_NatureLM","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""BEATs_NatureLM"",""rs110725""]","","","0.78415846824646","0.19849394261837008"
"module.network.model_name: BEATs_NatureLM","SSW","","BEATs_NatureLM","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""BEATs_NatureLM"",""rs110725""]","","","0.8964534997940063","0.21156109869480133"
"module.network.model_name: vit_inatsound","SNE","","vit_inatsound","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""vit_inatsound"",""rs110725""]","","just_cls","0.6615189909934998","0.08122073858976364"
"module.network.model_name: BEATs_NatureLM","NBP","","BEATs_NatureLM","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""BEATs_NatureLM"",""rs110725""]","","","0.8501429557800293","0.4157451093196869"
"module.network.model_name: vit_inatsound","SSW","","vit_inatsound","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""vit_inatsound"",""rs110725""]","","just_cls","0.7288804650306702","0.060090072453022"
"module.network.model_name: BEATs_NatureLM","HSN","","BEATs_NatureLM","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""BEATs_NatureLM"",""rs110725""]","","","0.8442021608352661","0.23957249522209167"
"module.network.model_name: audio_mae","SNE","","audio_mae","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""audio_mae"",""rs110725""]","","just_cls","0.7291397452354431","0.11818218976259232"
"module.network.model_name: BEATs_NatureLM","UHH","","BEATs_NatureLM","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""BEATs_NatureLM"",""rs110725""]","","","0.7345814108848572","0.1212201565504074"
"module.network.model_name: vit_inatsound","NBP","","vit_inatsound","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""vit_inatsound"",""rs110725""]","","just_cls","0.6937809586524963","0.19613398611545563"
"module.network.model_name: vit_inatsound","HSN","","vit_inatsound","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""vit_inatsound"",""rs110725""]","","just_cls","0.677949845790863","0.10180588811635972"
"module.network.model_name: vit_inatsound","UHH","","vit_inatsound","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""vit_inatsound"",""rs110725""]","","just_cls","0.651931643486023","0.10200469195842744"
"module.network.model_name: vit_inatsound","NES","","vit_inatsound","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""vit_inatsound"",""rs110725""]","","just_cls","0.7239332795143127","0.07741132378578186"
"module.network.model_name: vit_inatsound","POW","","vit_inatsound","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""vit_inatsound"",""rs110725""]","","just_cls","0.6489521265029907","0.1390511989593506"
"module.network.model_name: BEATs_NatureLM","NES","","BEATs_NatureLM","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""BEATs_NatureLM"",""rs110725""]","","","0.8396093845367432","0.140956312417984"
"module.network.model_name: audio_mae","SSW","","audio_mae","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""audio_mae"",""rs110725""]","","just_cls","0.8204213976860046","0.08738037198781967"
"module.network.model_name: vit_inatsound","PER","","vit_inatsound","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""vit_inatsound"",""rs110725""]","","just_cls","0.5946211814880371","0.047091174870729446"
"module.network.model_name: ProtoCLR","SNE","","ProtoCLR","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""ProtoCLR"",""rs110725""]","","just_cls","0.7253550291061401","0.19629503786563873"
"module.network.model_name: BEATs_NatureLM","POW","","BEATs_NatureLM","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""BEATs_NatureLM"",""rs110725""]","","","0.7799614667892456","0.23482388257980347"
"module.network.model_name: audio_mae","NBP","","audio_mae","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""audio_mae"",""rs110725""]","","just_cls","0.7566395998001099","0.2592441439628601"
"module.network.model_name: audio_mae","HSN","","audio_mae","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""audio_mae"",""rs110725""]","","just_cls","0.7671926021575928","0.14543449878692627"
"module.network.model_name: audio_mae","UHH","","audio_mae","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""audio_mae"",""rs110725""]","","just_cls","0.7696852087974548","0.14687134325504303"
"module.network.model_name: ProtoCLR","SSW","","ProtoCLR","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""ProtoCLR"",""rs110725""]","","just_cls","0.8094034194946289","0.18803901970386505"
"module.network.model_name: BEATs_NatureLM","PER","","BEATs_NatureLM","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""BEATs_NatureLM"",""rs110725""]","","","0.6584372520446777","0.06874219328165054"
"module.network.model_name: audio_mae","NES","","audio_mae","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""audio_mae"",""rs110725""]","","just_cls","0.8015725016593933","0.11056742072105408"
"module.network.model_name: ProtoCLR","NBP","","ProtoCLR","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""ProtoCLR"",""rs110725""]","","just_cls","0.8096942901611328","0.4211591482162475"
"module.network.model_name: ProtoCLR","HSN","","ProtoCLR","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""ProtoCLR"",""rs110725""]","","just_cls","0.7639336585998535","0.27931272983551025"
"module.network.model_name: ProtoCLR","UHH","","ProtoCLR","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""ProtoCLR"",""rs110725""]","","just_cls","0.7121819257736206","0.17763517796993256"
"module.network.model_name: audio_mae","POW","","audio_mae","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""audio_mae"",""rs110725""]","","just_cls","0.6821198463439941","0.14971178770065308"
"module.network.model_name: ProtoCLR","NES","","ProtoCLR","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""ProtoCLR"",""rs110725""]","","just_cls","0.8138163685798645","0.2353566288948059"
"module.network.model_name: ProtoCLR","POW","","ProtoCLR","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""ProtoCLR"",""rs110725""]","","just_cls","0.7601463794708252","0.2779971659183502"
"module.network.model_name: ProtoCLR","PER","","ProtoCLR","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""ProtoCLR"",""rs110725""]","","just_cls","0.68174809217453","0.12934798002243042"
"module.network.model_name: audio_mae","PER","","audio_mae","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""audio_mae"",""rs110725""]","","just_cls","0.6248802542686462","0.05774985626339912"
"module.network.model_name: convnext_bs","SNE","","convnext_bs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""convnext_bs""]","","attentive","0.6910555958747864","0.16991136968135834"
"module.network.model_name: convnext_bs","SSW","","convnext_bs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""convnext_bs""]","","attentive","0.8073112368583679","0.2065030038356781"
"module.network.model_name: convnext_bs","NBP","","convnext_bs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""convnext_bs""]","","attentive","0.7979825735092163","0.43802353739738464"
"module.network.model_name: convnext_bs","HSN","","convnext_bs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""convnext_bs""]","","attentive","0.703096330165863","0.28966572880744934"
"module.network.model_name: convnext_bs","UHH","","convnext_bs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""convnext_bs""]","","attentive","0.7360194325447083","0.19295282661914823"
"module.network.model_name: convnext_bs","NES","","convnext_bs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""convnext_bs""]","","attentive","0.852631151676178","0.2965974509716034"
"module.network.model_name: convnext_bs","POW","","convnext_bs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""convnext_bs""]","","attentive","0.7892855405807495","0.31929051876068115"
"module.network.model_name: convnext_bs","PER","","convnext_bs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""convnext_bs""]","","attentive","0.6352669596672058","0.12980085611343384"
"module.network.model_name: surfperch","PER","false","surfperch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""surfperch""]","","","0.6573368906974792","0.08982089161872864"
"module.network.model_name: perch","SNE","true","perch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""perch""]","","","0.8259024024009705","0.28719809651374817"
"module.network.model_name: perch","SSW","true","perch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""perch""]","","","0.9091308116912842","0.28354009985923767"
"module.network.model_name: perch","NBP","true","perch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""perch""]","","","0.9042123556137084","0.6067025065422058"
"module.network.model_name: perch","HSN","true","perch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""perch""]","","","0.8625297546386719","0.4522654712200165"
"module.network.model_name: perch","UHH","true","perch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""perch""]","","","0.7615073323249817","0.26717856526374817"
"module.network.model_name: perch","NES","true","perch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""perch""]","","","0.9077798128128052","0.3808610737323761"
"module.network.model_name: perch","POW","true","perch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""perch""]","","","0.8359713554382324","0.30409175157546997"
"module.network.model_name: perch","PER","true","perch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""perch""]","","","0.7049110531806946","0.18234896659851071"
"module.network.model_name: surfperch","SNE","true","surfperch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""surfperch""]","","","0.7928091883659363","0.17297910153865814"
"module.network.model_name: surfperch","SSW","true","surfperch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""surfperch""]","","","0.8637537360191345","0.13243255019187927"
"module.network.model_name: surfperch","NBP","true","surfperch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""surfperch""]","","","0.7464320063591003","0.32215002179145813"
"module.network.model_name: surfperch","HSN","true","surfperch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""surfperch""]","","","0.8567984700202942","0.3018217086791992"
"module.network.model_name: surfperch","UHH","true","surfperch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""surfperch""]","","","0.7839755415916443","0.20134828984737396"
"module.network.model_name: surfperch","NES","true","surfperch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""surfperch""]","","","0.8831371665000916","0.24435143172740936"
"module.network.model_name: surfperch","POW","true","surfperch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""surfperch""]","","","0.7483274340629578","0.2307147681713104"
"module.network.model_name: surfperch","PER","true","surfperch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""surfperch""]","","","0.6415678262710571","0.08785602450370789"
"module.network.model_name: biolingual","SSW","","biolingual","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""biolingual""]","","attentive","0.90829598903656","0.3114077150821686"
"module.network.model_name: surfperch","SNE","false","surfperch","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""surfperch""]","","","0.7361610531806946","0.14002738893032074"
"module.network.model_name: biolingual","NES","","biolingual","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""biolingual""]","","just_cls","0.756597638130188","0.10347403585910796"
"module.network.model_name: BEATs","UHH","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs""]","","attentive","0.8167937397956848","0.20848003029823303"
"module.network.model_name: biolingual","SNE","","biolingual","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""biolingual""]","","attentive","0.804729700088501","0.22461052238941193"
"module.network.model_name: biolingual","PER","","biolingual","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""biolingual""]","","attentive","0.6855574250221252","0.14927442371845245"
"module.network.model_name: biolingual","NBP","","biolingual","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""biolingual""]","","attentive","0.8864187002182007","0.5542739629745483"
"module.network.model_name: BEATs","SNE","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs""]","","attentive","0.7857820987701416","0.22114451229572296"
"module.network.model_name: BEATs","SSW","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs""]","","attentive","0.8920096755027771","0.2028358429670334"
"module.network.model_name: BEATs","HSN","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs""]","","attentive","0.8343822360038757","0.3028913736343384"
"module.network.model_name: biolingual","HSN","","biolingual","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""biolingual""]","","attentive","0.8287061452865601","0.4077128767967224"
"module.network.model_name: BEATs","NBP","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs""]","","attentive","0.8507484793663025","0.42727112770080566"
"module.network.model_name: biolingual","UHH","","biolingual","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""biolingual""]","","attentive","0.7930137515068054","0.2295939028263092"
"module.network.model_name: vit_inatsound","SNE","","vit_inatsound","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""vit_inatsound""]","","attentive","0.7041388154029846","0.11327879130840302"
"module.network.model_name: vit_inatsound","SSW","","vit_inatsound","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""vit_inatsound""]","","attentive","0.7737183570861816","0.09811417758464812"
"module.network.model_name: vit_inatsound","NBP","","vit_inatsound","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""vit_inatsound""]","","attentive","0.7599610090255737","0.27846559882164"
"module.network.model_name: vit_inatsound","HSN","","vit_inatsound","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""vit_inatsound""]","","attentive","0.6682814955711365","0.1432289183139801"
"module.network.model_name: vit_inatsound","UHH","","vit_inatsound","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""vit_inatsound""]","","attentive","0.6873354315757751","0.118988998234272"
"module.network.model_name: BEATs","NES","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs""]","","attentive","0.8726417422294617","0.2501024901866913"
"module.network.model_name: vit_inatsound","NES","","vit_inatsound","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""vit_inatsound""]","","attentive","0.7692925930023193","0.13184143602848053"
"module.network.model_name: vit_inatsound","POW","","vit_inatsound","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""vit_inatsound""]","","attentive","0.6827923655509949","0.171848326921463"
"module.network.model_name: vit_inatsound","PER","","vit_inatsound","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""vit_inatsound""]","","attentive","0.6068013906478882","0.07339105755090714"
"module.network.model_name: BEATs","POW","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs""]","","attentive","0.7699236869812012","0.2556506097316742"
"module.network.model_name: biolingual","NES","","biolingual","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""biolingual""]","","attentive","0.8670254945755005","0.28781935572624207"
"module.network.model_name: BEATs","PER","","BEATs","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""BEATs""]","","attentive","0.7095426321029663","0.14933253824710846"
"module.network.model_name: biolingual","SSW","","biolingual","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""biolingual""]","","just_cls","0.7717409133911133","0.12465443462133408"
"module.network.model_name: biolingual","NBP","","biolingual","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""biolingual""]","","just_cls","0.7427270412445068","0.2850295305252075"
"module.network.model_name: biolingual","UHH","","biolingual","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""biolingual""]","","just_cls","0.6164467334747314","0.09904194623231888"
"module.network.model_name: ProtoCLR","SNE","","ProtoCLR","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""ProtoCLR""]","","just_cls","0.7250450849533081","0.196121945977211"
"module.network.model_name: biolingual","PER","","biolingual","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""biolingual""]","","","0.5850799083709717","0.06867396831512451"
"module.network.model_name: bird_aves","SNE","","bird_aves","[""biofoundation"",""BirdSet"",""augmentations"",""attentive"",""bird_aves""]","","attentive","0.759514570236206","0.19989056885242465"
"module.network.model_name: ProtoCLR","SSW","","ProtoCLR","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""ProtoCLR""]","","just_cls","0.8092292547225952","0.1879224330186844"
"module.network.model_name: ProtoCLR","NBP","","ProtoCLR","[""biofoundation"",""BirdSet"",""augmentations"",""linearprobing"",""ProtoCLR""]","","just_cls","0.8093936443328857","0.4212145209312439"
